match_id,tournament_id,team_id_home,team_name_home,team_code_home,goals_for_home,goals_against_home,goal_differential_home,win_home,draw_home,lose_home,extra_time_home,penalty_shootout_home,penalties_for_home,penalties_against_home,team_id_away,team_name_away,team_code_away,goals_for_away,goals_against_away,goal_differential_away,win_away,draw_away,lose_away,extra_time_away,penalty_shootout_away,penalties_for_away,penalties_against_away,year,stage_name,group_name,group_stage,knockout_stage,match_date,result_home
M-2010-37,WC-2010,T-69,Slovenia,SVN,0,1,-1,0,0,1,0,0,0,0,T-28,England,ENG,1,0,1,1,0,0,0,0,0,0,2010,group stage,Group C,1,0,2010-06-23,L
M-2010-38,WC-2010,T-83,United States,USA,1,0,1,1,0,0,0,0,0,0,T-01,Algeria,DZA,0,1,-1,0,0,1,0,0,0,0,2010,group stage,Group C,1,0,2010-06-23,W
M-2010-39,WC-2010,T-04,Australia,AUS,2,1,1,1,0,0,0,0,0,0,T-66,Serbia,SRB,1,2,-1,0,0,1,0,0,0,0,2010,group stage,Group D,1,0,2010-06-23,W
M-2010-40,WC-2010,T-32,Ghana,GHA,0,1,-1,0,0,1,0,0,0,0,T-31,Germany,DEU,1,0,1,1,0,0,0,0,0,0,2010,group stage,Group D,1,0,2010-06-23,L
M-2010-41,WC-2010,T-55,Paraguay,PRY,0,0,0,0,1,0,0,0,0,0,T-49,New Zealand,NZL,0,0,0,0,1,0,0,0,0,0,2010,group stage,Group F,1,0,2010-06-24,D
M-2010-42,WC-2010,T-68,Slovakia,SVK,3,2,1,1,0,0,0,0,0,0,T-41,Italy,ITA,2,3,-1,0,0,1,0,0,0,0,2010,group stage,Group F,1,0,2010-06-24,W
M-2010-43,WC-2010,T-11,Cameroon,CMR,1,2,-1,0,0,1,0,0,0,0,T-48,Netherlands,NLD,2,1,1,1,0,0,0,0,0,0,2010,group stage,Group E,1,0,2010-06-24,L
M-2010-44,WC-2010,T-22,Denmark,DNK,1,3,-2,0,0,1,0,0,0,0,T-44,Japan,JPN,3,1,2,1,0,0,0,0,0,0,2010,group stage,Group E,1,0,2010-06-24,L
M-2010-45,WC-2010,T-51,North Korea,PRK,0,3,-3,0,0,1,0,0,0,0,T-42,Ivory Coast,CIV,3,0,3,1,0,0,0,0,0,0,2010,group stage,Group G,1,0,2010-06-25,L
M-2010-46,WC-2010,T-58,Portugal,PRT,0,0,0,0,1,0,0,0,0,0,T-09,Brazil,BRA,0,0,0,0,1,0,0,0,0,0,2010,group stage,Group G,1,0,2010-06-25,D
M-2010-47,WC-2010,T-13,Chile,CHL,1,2,-1,0,0,1,0,0,0,0,T-73,Spain,ESP,2,1,1,1,0,0,0,0,0,0,2010,group stage,Group H,1,0,2010-06-25,L
M-2010-48,WC-2010,T-75,Switzerland,CHE,0,0,0,0,1,0,0,0,0,0,T-35,Honduras,HND,0,0,0,0,1,0,0,0,0,0,2010,group stage,Group H,1,0,2010-06-25,D
M-2010-49,WC-2010,T-84,Uruguay,URY,2,1,1,1,0,0,0,0,0,0,T-71,South Korea,KOR,1,2,-1,0,0,1,0,0,0,0,2010,round of 16,not applicable,0,1,2010-06-26,W
M-2010-50,WC-2010,T-83,United States,USA,1,2,-1,0,0,1,1,0,0,0,T-32,Ghana,GHA,2,1,1,1,0,0,1,0,0,0,2010,round of 16,not applicable,0,1,2010-06-26,L
M-2010-51,WC-2010,T-31,Germany,DEU,4,1,3,1,0,0,0,0,0,0,T-28,England,ENG,1,4,-3,0,0,1,0,0,0,0,2010,round of 16,not applicable,0,1,2010-06-27,W
M-2010-52,WC-2010,T-03,Argentina,ARG,3,1,2,1,0,0,0,0,0,0,T-46,Mexico,MEX,1,3,-2,0,0,1,0,0,0,0,2010,round of 16,not applicable,0,1,2010-06-27,W
M-2010-53,WC-2010,T-48,Netherlands,NLD,2,1,1,1,0,0,0,0,0,0,T-68,Slovakia,SVK,1,2,-1,0,0,1,0,0,0,0,2010,round of 16,not applicable,0,1,2010-06-28,W
M-2010-54,WC-2010,T-09,Brazil,BRA,3,0,3,1,0,0,0,0,0,0,T-13,Chile,CHL,0,3,-3,0,0,1,0,0,0,0,2010,round of 16,not applicable,0,1,2010-06-28,W
M-2010-55,WC-2010,T-55,Paraguay,PRY,0,0,0,1,0,0,1,1,5,3,T-44,Japan,JPN,0,0,0,0,0,1,1,1,3,5,2010,round of 16,not applicable,0,1,2010-06-29,W
M-2010-56,WC-2010,T-73,Spain,ESP,1,0,1,1,0,0,0,0,0,0,T-58,Portugal,PRT,0,1,-1,0,0,1,0,0,0,0,2010,round of 16,not applicable,0,1,2010-06-29,W
M-2010-57,WC-2010,T-48,Netherlands,NLD,2,1,1,1,0,0,0,0,0,0,T-09,Brazil,BRA,1,2,-1,0,0,1,0,0,0,0,2010,quarter-finals,not applicable,0,1,2010-07-02,W
M-2010-58,WC-2010,T-84,Uruguay,URY,1,1,0,1,0,0,1,1,4,2,T-32,Ghana,GHA,1,1,0,0,0,1,1,1,2,4,2010,quarter-finals,not applicable,0,1,2010-07-02,W
M-2010-59,WC-2010,T-03,Argentina,ARG,0,4,-4,0,0,1,0,0,0,0,T-31,Germany,DEU,4,0,4,1,0,0,0,0,0,0,2010,quarter-finals,not applicable,0,1,2010-07-03,L
M-2010-60,WC-2010,T-55,Paraguay,PRY,0,1,-1,0,0,1,0,0,0,0,T-73,Spain,ESP,1,0,1,1,0,0,0,0,0,0,2010,quarter-finals,not applicable,0,1,2010-07-03,L
M-2010-61,WC-2010,T-84,Uruguay,URY,2,3,-1,0,0,1,0,0,0,0,T-48,Netherlands,NLD,3,2,1,1,0,0,0,0,0,0,2010,semi-finals,not applicable,0,1,2010-07-06,L
M-2010-62,WC-2010,T-31,Germany,DEU,0,1,-1,0,0,1,0,0,0,0,T-73,Spain,ESP,1,0,1,1,0,0,0,0,0,0,2010,semi-finals,not applicable,0,1,2010-07-07,L
M-2010-63,WC-2010,T-84,Uruguay,URY,2,3,-1,0,0,1,0,0,0,0,T-31,Germany,DEU,3,2,1,1,0,0,0,0,0,0,2010,third-place match,not applicable,0,1,2010-07-10,L
M-2010-64,WC-2010,T-48,Netherlands,NLD,0,1,-1,0,0,1,1,0,0,0,T-73,Spain,ESP,1,0,1,1,0,0,1,0,0,0,2010,final,not applicable,0,1,2010-07-11,L
M-2011-01,WC-2011,T-50,Nigeria,NGA,0,1,-1,0,0,1,0,0,0,0,T-30,France,FRA,1,0,1,1,0,0,0,0,0,0,2011,group stage,Group A,1,0,2011-06-26,L
M-2011-02,WC-2011,T-31,Germany,DEU,2,1,1,1,0,0,0,0,0,0,T-12,Canada,CAN,1,2,-1,0,0,1,0,0,0,0,2011,group stage,Group A,1,0,2011-06-26,W
M-2011-03,WC-2011,T-44,Japan,JPN,2,1,1,1,0,0,0,0,0,0,T-49,New Zealand,NZL,1,2,-1,0,0,1,0,0,0,0,2011,group stage,Group B,1,0,2011-06-27,W
M-2011-04,WC-2011,T-46,Mexico,MEX,1,1,0,0,1,0,0,0,0,0,T-28,England,ENG,1,1,0,0,1,0,0,0,0,0,2011,group stage,Group B,1,0,2011-06-27,D
M-2011-05,WC-2011,T-16,Colombia,COL,0,1,-1,0,0,1,0,0,0,0,T-74,Sweden,SWE,1,0,1,1,0,0,0,0,0,0,2011,group stage,Group C,1,0,2011-06-28,L
M-2011-06,WC-2011,T-83,United States,USA,2,0,2,1,0,0,0,0,0,0,T-51,North Korea,PRK,0,2,-2,0,0,1,0,0,0,0,2011,group stage,Group C,1,0,2011-06-28,W
M-2011-07,WC-2011,T-53,Norway,NOR,1,0,1,1,0,0,0,0,0,0,T-29,Equatorial Guinea,GNQ,0,1,-1,0,0,1,0,0,0,0,2011,group stage,Group D,1,0,2011-06-29,W
M-2011-08,WC-2011,T-09,Brazil,BRA,1,0,1,1,0,0,0,0,0,0,T-04,Australia,AUS,0,1,-1,0,0,1,0,0,0,0,2011,group stage,Group D,1,0,2011-06-29,W
M-2011-09,WC-2011,T-12,Canada,CAN,0,4,-4,0,0,1,0,0,0,0,T-30,France,FRA,4,0,4,1,0,0,0,0,0,0,2011,group stage,Group A,1,0,2011-06-30,L
M-2011-10,WC-2011,T-31,Germany,DEU,1,0,1,1,0,0,0,0,0,0,T-50,Nigeria,NGA,0,1,-1,0,0,1,0,0,0,0,2011,group stage,Group A,1,0,2011-06-30,W
M-2011-11,WC-2011,T-44,Japan,JPN,4,0,4,1,0,0,0,0,0,0,T-46,Mexico,MEX,0,4,-4,0,0,1,0,0,0,0,2011,group stage,Group B,1,0,2011-07-01,W
M-2011-12,WC-2011,T-49,New Zealand,NZL,1,2,-1,0,0,1,0,0,0,0,T-28,England,ENG,2,1,1,1,0,0,0,0,0,0,2011,group stage,Group B,1,0,2011-07-01,L
M-2011-13,WC-2011,T-51,North Korea,PRK,0,1,-1,0,0,1,0,0,0,0,T-74,Sweden,SWE,1,0,1,1,0,0,0,0,0,0,2011,group stage,Group C,1,0,2011-07-02,L
M-2011-14,WC-2011,T-83,United States,USA,3,0,3,1,0,0,0,0,0,0,T-16,Colombia,COL,0,3,-3,0,0,1,0,0,0,0,2011,group stage,Group C,1,0,2011-07-02,W
M-2011-15,WC-2011,T-04,Australia,AUS,3,2,1,1,0,0,0,0,0,0,T-29,Equatorial Guinea,GNQ,2,3,-1,0,0,1,0,0,0,0,2011,group stage,Group D,1,0,2011-07-03,W
M-2011-16,WC-2011,T-09,Brazil,BRA,3,0,3,1,0,0,0,0,0,0,T-53,Norway,NOR,0,3,-3,0,0,1,0,0,0,0,2011,group stage,Group D,1,0,2011-07-03,W
M-2011-17,WC-2011,T-28,England,ENG,2,0,2,1,0,0,0,0,0,0,T-44,Japan,JPN,0,2,-2,0,0,1,0,0,0,0,2011,group stage,Group B,1,0,2011-07-05,W
M-2011-18,WC-2011,T-49,New Zealand,NZL,2,2,0,0,1,0,0,0,0,0,T-46,Mexico,MEX,2,2,0,0,1,0,0,0,0,0,2011,group stage,Group B,1,0,2011-07-05,D
M-2011-19,WC-2011,T-12,Canada,CAN,0,1,-1,0,0,1,0,0,0,0,T-50,Nigeria,NGA,1,0,1,1,0,0,0,0,0,0,2011,group stage,Group A,1,0,2011-07-05,L
M-2011-20,WC-2011,T-30,France,FRA,2,4,-2,0,0,1,0,0,0,0,T-31,Germany,DEU,4,2,2,1,0,0,0,0,0,0,2011,group stage,Group A,1,0,2011-07-05,L
M-2011-21,WC-2011,T-04,Australia,AUS,2,1,1,1,0,0,0,0,0,0,T-53,Norway,NOR,1,2,-1,0,0,1,0,0,0,0,2011,group stage,Group D,1,0,2011-07-06,W
M-2011-22,WC-2011,T-29,Equatorial Guinea,GNQ,0,3,-3,0,0,1,0,0,0,0,T-09,Brazil,BRA,3,0,3,1,0,0,0,0,0,0,2011,group stage,Group D,1,0,2011-07-06,L
M-2011-23,WC-2011,T-51,North Korea,PRK,0,0,0,0,1,0,0,0,0,0,T-16,Colombia,COL,0,0,0,0,1,0,0,0,0,0,2011,group stage,Group C,1,0,2011-07-06,D
M-2011-24,WC-2011,T-74,Sweden,SWE,2,1,1,1,0,0,0,0,0,0,T-83,United States,USA,1,2,-1,0,0,1,0,0,0,0,2011,group stage,Group C,1,0,2011-07-06,W
M-2011-25,WC-2011,T-28,England,ENG,1,1,0,0,0,1,1,1,3,4,T-30,France,FRA,1,1,0,1,0,0,1,1,4,3,2011,quarter-final,not applicable,0,1,2011-07-09,L
M-2011-26,WC-2011,T-31,Germany,DEU,0,1,-1,0,0,1,1,0,0,0,T-44,Japan,JPN,1,0,1,1,0,0,1,0,0,0,2011,quarter-final,not applicable,0,1,2011-07-09,L
M-2011-27,WC-2011,T-74,Sweden,SWE,3,1,2,1,0,0,0,0,0,0,T-04,Australia,AUS,1,3,-2,0,0,1,0,0,0,0,2011,quarter-final,not applicable,0,1,2011-07-10,W
M-2011-28,WC-2011,T-09,Brazil,BRA,2,2,0,0,0,1,1,1,3,5,T-83,United States,USA,2,2,0,1,0,0,1,1,5,3,2011,quarter-final,not applicable,0,1,2011-07-10,L
M-2011-29,WC-2011,T-30,France,FRA,1,3,-2,0,0,1,0,0,0,0,T-83,United States,USA,3,1,2,1,0,0,0,0,0,0,2011,semi-final,not applicable,0,1,2011-07-13,L
M-2011-30,WC-2011,T-44,Japan,JPN,3,1,2,1,0,0,0,0,0,0,T-74,Sweden,SWE,1,3,-2,0,0,1,0,0,0,0,2011,semi-final,not applicable,0,1,2011-07-13,W
M-2011-31,WC-2011,T-74,Sweden,SWE,2,1,1,1,0,0,0,0,0,0,T-30,France,FRA,1,2,-1,0,0,1,0,0,0,0,2011,third-place match,not applicable,0,1,2011-07-16,W
M-2011-32,WC-2011,T-44,Japan,JPN,2,2,0,1,0,0,1,1,3,1,T-83,United States,USA,2,2,0,0,0,1,1,1,1,3,2011,final,not applicable,0,1,2011-07-17,W
M-2014-01,WC-2014,T-09,Brazil,BRA,3,1,2,1,0,0,0,0,0,0,T-18,Croatia,HRV,1,3,-2,0,0,1,0,0,0,0,2014,group stage,Group A,1,0,2014-06-12,W
M-2014-02,WC-2014,T-46,Mexico,MEX,1,0,1,1,0,0,0,0,0,0,T-11,Cameroon,CMR,0,1,-1,0,0,1,0,0,0,0,2014,group stage,Group A,1,0,2014-06-13,W
M-2014-03,WC-2014,T-73,Spain,ESP,1,5,-4,0,0,1,0,0,0,0,T-48,Netherlands,NLD,5,1,4,1,0,0,0,0,0,0,2014,group stage,Group B,1,0,2014-06-13,L
M-2014-04,WC-2014,T-13,Chile,CHL,3,1,2,1,0,0,0,0,0,0,T-04,Australia,AUS,1,3,-2,0,0,1,0,0,0,0,2014,group stage,Group B,1,0,2014-06-13,W
M-2014-05,WC-2014,T-16,Colombia,COL,3,0,3,1,0,0,0,0,0,0,T-33,Greece,GRC,0,3,-3,0,0,1,0,0,0,0,2014,group stage,Group C,1,0,2014-06-14,W
M-2014-06,WC-2014,T-84,Uruguay,URY,1,3,-2,0,0,1,0,0,0,0,T-17,Costa Rica,CRI,3,1,2,1,0,0,0,0,0,0,2014,group stage,Group D,1,0,2014-06-14,L
M-2014-07,WC-2014,T-28,England,ENG,1,2,-1,0,0,1,0,0,0,0,T-41,Italy,ITA,2,1,1,1,0,0,0,0,0,0,2014,group stage,Group D,1,0,2014-06-14,L
M-2014-08,WC-2014,T-42,Ivory Coast,CIV,2,1,1,1,0,0,0,0,0,0,T-44,Japan,JPN,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group C,1,0,2014-06-14,W
M-2014-09,WC-2014,T-75,Switzerland,CHE,2,1,1,1,0,0,0,0,0,0,T-25,Ecuador,ECU,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group E,1,0,2014-06-15,W
M-2014-10,WC-2014,T-30,France,FRA,3,0,3,1,0,0,0,0,0,0,T-35,Honduras,HND,0,3,-3,0,0,1,0,0,0,0,2014,group stage,Group E,1,0,2014-06-15,W
M-2014-11,WC-2014,T-03,Argentina,ARG,2,1,1,1,0,0,0,0,0,0,T-08,Bosnia and Herzegovina,BIH,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group F,1,0,2014-06-15,W
M-2014-12,WC-2014,T-31,Germany,DEU,4,0,4,1,0,0,0,0,0,0,T-58,Portugal,PRT,0,4,-4,0,0,1,0,0,0,0,2014,group stage,Group G,1,0,2014-06-16,W
M-2014-13,WC-2014,T-38,Iran,IRN,0,0,0,0,1,0,0,0,0,0,T-50,Nigeria,NGA,0,0,0,0,1,0,0,0,0,0,2014,group stage,Group F,1,0,2014-06-16,D
M-2014-14,WC-2014,T-32,Ghana,GHA,1,2,-1,0,0,1,0,0,0,0,T-83,United States,USA,2,1,1,1,0,0,0,0,0,0,2014,group stage,Group G,1,0,2014-06-16,L
M-2014-15,WC-2014,T-06,Belgium,BEL,2,1,1,1,0,0,0,0,0,0,T-01,Algeria,DZA,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group H,1,0,2014-06-17,W
M-2014-16,WC-2014,T-09,Brazil,BRA,0,0,0,0,1,0,0,0,0,0,T-46,Mexico,MEX,0,0,0,0,1,0,0,0,0,0,2014,group stage,Group A,1,0,2014-06-17,D
M-2014-17,WC-2014,T-62,Russia,RUS,1,1,0,0,1,0,0,0,0,0,T-71,South Korea,KOR,1,1,0,0,1,0,0,0,0,0,2014,group stage,Group H,1,0,2014-06-17,D
M-2014-18,WC-2014,T-04,Australia,AUS,2,3,-1,0,0,1,0,0,0,0,T-48,Netherlands,NLD,3,2,1,1,0,0,0,0,0,0,2014,group stage,Group B,1,0,2014-06-18,L
M-2014-19,WC-2014,T-73,Spain,ESP,0,2,-2,0,0,1,0,0,0,0,T-13,Chile,CHL,2,0,2,1,0,0,0,0,0,0,2014,group stage,Group B,1,0,2014-06-18,L
M-2014-20,WC-2014,T-11,Cameroon,CMR,0,4,-4,0,0,1,0,0,0,0,T-18,Croatia,HRV,4,0,4,1,0,0,0,0,0,0,2014,group stage,Group A,1,0,2014-06-18,L
M-2014-21,WC-2014,T-16,Colombia,COL,2,1,1,1,0,0,0,0,0,0,T-42,Ivory Coast,CIV,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group C,1,0,2014-06-19,W
M-2014-22,WC-2014,T-84,Uruguay,URY,2,1,1,1,0,0,0,0,0,0,T-28,England,ENG,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group D,1,0,2014-06-19,W
M-2014-23,WC-2014,T-44,Japan,JPN,0,0,0,0,1,0,0,0,0,0,T-33,Greece,GRC,0,0,0,0,1,0,0,0,0,0,2014,group stage,Group C,1,0,2014-06-19,D
M-2014-24,WC-2014,T-41,Italy,ITA,0,1,-1,0,0,1,0,0,0,0,T-17,Costa Rica,CRI,1,0,1,1,0,0,0,0,0,0,2014,group stage,Group D,1,0,2014-06-20,L
M-2014-25,WC-2014,T-75,Switzerland,CHE,2,5,-3,0,0,1,0,0,0,0,T-30,France,FRA,5,2,3,1,0,0,0,0,0,0,2014,group stage,Group E,1,0,2014-06-20,L
M-2014-26,WC-2014,T-35,Honduras,HND,1,2,-1,0,0,1,0,0,0,0,T-25,Ecuador,ECU,2,1,1,1,0,0,0,0,0,0,2014,group stage,Group E,1,0,2014-06-20,L
M-2014-27,WC-2014,T-03,Argentina,ARG,1,0,1,1,0,0,0,0,0,0,T-38,Iran,IRN,0,1,-1,0,0,1,0,0,0,0,2014,group stage,Group F,1,0,2014-06-21,W
M-2014-28,WC-2014,T-31,Germany,DEU,2,2,0,0,1,0,0,0,0,0,T-32,Ghana,GHA,2,2,0,0,1,0,0,0,0,0,2014,group stage,Group G,1,0,2014-06-21,D
M-2014-29,WC-2014,T-50,Nigeria,NGA,1,0,1,1,0,0,0,0,0,0,T-08,Bosnia and Herzegovina,BIH,0,1,-1,0,0,1,0,0,0,0,2014,group stage,Group F,1,0,2014-06-21,W
M-2014-30,WC-2014,T-06,Belgium,BEL,1,0,1,1,0,0,0,0,0,0,T-62,Russia,RUS,0,1,-1,0,0,1,0,0,0,0,2014,group stage,Group H,1,0,2014-06-22,W
M-2014-31,WC-2014,T-71,South Korea,KOR,2,4,-2,0,0,1,0,0,0,0,T-01,Algeria,DZA,4,2,2,1,0,0,0,0,0,0,2014,group stage,Group H,1,0,2014-06-22,L
M-2014-32,WC-2014,T-83,United States,USA,2,2,0,0,1,0,0,0,0,0,T-58,Portugal,PRT,2,2,0,0,1,0,0,0,0,0,2014,group stage,Group G,1,0,2014-06-22,D
M-2014-33,WC-2014,T-04,Australia,AUS,0,3,-3,0,0,1,0,0,0,0,T-73,Spain,ESP,3,0,3,1,0,0,0,0,0,0,2014,group stage,Group B,1,0,2014-06-23,L
M-2014-34,WC-2014,T-48,Netherlands,NLD,2,0,2,1,0,0,0,0,0,0,T-13,Chile,CHL,0,2,-2,0,0,1,0,0,0,0,2014,group stage,Group B,1,0,2014-06-23,W
M-2014-35,WC-2014,T-11,Cameroon,CMR,1,4,-3,0,0,1,0,0,0,0,T-09,Brazil,BRA,4,1,3,1,0,0,0,0,0,0,2014,group stage,Group A,1,0,2014-06-23,L
M-2014-36,WC-2014,T-18,Croatia,HRV,1,3,-2,0,0,1,0,0,0,0,T-46,Mexico,MEX,3,1,2,1,0,0,0,0,0,0,2014,group stage,Group A,1,0,2014-06-23,L
M-2014-37,WC-2014,T-17,Costa Rica,CRI,0,0,0,0,1,0,0,0,0,0,T-28,England,ENG,0,0,0,0,1,0,0,0,0,0,2014,group stage,Group D,1,0,2014-06-24,D
M-2014-38,WC-2014,T-41,Italy,ITA,0,1,-1,0,0,1,0,0,0,0,T-84,Uruguay,URY,1,0,1,1,0,0,0,0,0,0,2014,group stage,Group D,1,0,2014-06-24,L
M-2014-39,WC-2014,T-44,Japan,JPN,1,4,-3,0,0,1,0,0,0,0,T-16,Colombia,COL,4,1,3,1,0,0,0,0,0,0,2014,group stage,Group C,1,0,2014-06-24,L
M-2014-40,WC-2014,T-33,Greece,GRC,2,1,1,1,0,0,0,0,0,0,T-42,Ivory Coast,CIV,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group C,1,0,2014-06-24,W
M-2014-41,WC-2014,T-08,Bosnia and Herzegovina,BIH,3,1,2,1,0,0,0,0,0,0,T-38,Iran,IRN,1,3,-2,0,0,1,0,0,0,0,2014,group stage,Group F,1,0,2014-06-25,W
M-2014-42,WC-2014,T-50,Nigeria,NGA,2,3,-1,0,0,1,0,0,0,0,T-03,Argentina,ARG,3,2,1,1,0,0,0,0,0,0,2014,group stage,Group F,1,0,2014-06-25,L
M-2014-43,WC-2014,T-35,Honduras,HND,0,3,-3,0,0,1,0,0,0,0,T-75,Switzerland,CHE,3,0,3,1,0,0,0,0,0,0,2014,group stage,Group E,1,0,2014-06-25,L
M-2014-44,WC-2014,T-25,Ecuador,ECU,0,0,0,0,1,0,0,0,0,0,T-30,France,FRA,0,0,0,0,1,0,0,0,0,0,2014,group stage,Group E,1,0,2014-06-25,D
M-2014-45,WC-2014,T-58,Portugal,PRT,2,1,1,1,0,0,0,0,0,0,T-32,Ghana,GHA,1,2,-1,0,0,1,0,0,0,0,2014,group stage,Group G,1,0,2014-06-26,W
M-2014-46,WC-2014,T-83,United States,USA,0,1,-1,0,0,1,0,0,0,0,T-31,Germany,DEU,1,0,1,1,0,0,0,0,0,0,2014,group stage,Group G,1,0,2014-06-26,L
M-2014-47,WC-2014,T-01,Algeria,DZA,1,1,0,0,1,0,0,0,0,0,T-62,Russia,RUS,1,1,0,0,1,0,0,0,0,0,2014,group stage,Group H,1,0,2014-06-26,D
M-2014-48,WC-2014,T-71,South Korea,KOR,0,1,-1,0,0,1,0,0,0,0,T-06,Belgium,BEL,1,0,1,1,0,0,0,0,0,0,2014,group stage,Group H,1,0,2014-06-26,L
M-2014-49,WC-2014,T-09,Brazil,BRA,1,1,0,1,0,0,1,1,3,2,T-13,Chile,CHL,1,1,0,0,0,1,1,1,2,3,2014,round of 16,not applicable,0,1,2014-06-28,W
M-2014-50,WC-2014,T-16,Colombia,COL,2,0,2,1,0,0,0,0,0,0,T-84,Uruguay,URY,0,2,-2,0,0,1,0,0,0,0,2014,round of 16,not applicable,0,1,2014-06-28,W
M-2014-51,WC-2014,T-48,Netherlands,NLD,2,1,1,1,0,0,0,0,0,0,T-46,Mexico,MEX,1,2,-1,0,0,1,0,0,0,0,2014,round of 16,not applicable,0,1,2014-06-29,W
M-2014-52,WC-2014,T-17,Costa Rica,CRI,1,1,0,1,0,0,1,1,5,3,T-33,Greece,GRC,1,1,0,0,0,1,1,1,3,5,2014,round of 16,not applicable,0,1,2014-06-29,W
M-2014-53,WC-2014,T-30,France,FRA,2,0,2,1,0,0,0,0,0,0,T-50,Nigeria,NGA,0,2,-2,0,0,1,0,0,0,0,2014,round of 16,not applicable,0,1,2014-06-30,W
M-2014-54,WC-2014,T-31,Germany,DEU,2,1,1,1,0,0,1,0,0,0,T-01,Algeria,DZA,1,2,-1,0,0,1,1,0,0,0,2014,round of 16,not applicable,0,1,2014-06-30,W
M-2014-55,WC-2014,T-03,Argentina,ARG,1,0,1,1,0,0,1,0,0,0,T-75,Switzerland,CHE,0,1,-1,0,0,1,1,0,0,0,2014,round of 16,not applicable,0,1,2014-07-01,W
M-2014-56,WC-2014,T-06,Belgium,BEL,2,1,1,1,0,0,1,0,0,0,T-83,United States,USA,1,2,-1,0,0,1,1,0,0,0,2014,round of 16,not applicable,0,1,2014-07-01,W
M-2014-57,WC-2014,T-30,France,FRA,0,1,-1,0,0,1,0,0,0,0,T-31,Germany,DEU,1,0,1,1,0,0,0,0,0,0,2014,quarter-finals,not applicable,0,1,2014-07-04,L
M-2014-58,WC-2014,T-09,Brazil,BRA,2,1,1,1,0,0,0,0,0,0,T-16,Colombia,COL,1,2,-1,0,0,1,0,0,0,0,2014,quarter-finals,not applicable,0,1,2014-07-04,W
